ecrm:E5_Event	n	Entfesselung
ecrm:E5_Event	n	Entfesslung
ecrm:E5_Event	n	Ausbruch
ecrm:E5_Event	n	Faltung
ecrm:E5_Event	n	Privatisierung
ecrm:E5_Event	n	Entstaatlichung
ecrm:E5_Event	n	Institutionalisierung
ecrm:E5_Event	n	Professionalisierung
ecrm:E5_Event	n	Gesetzesänderung
ecrm:E5_Event	n	Kursänderung
ecrm:E5_Event	n	Verstaatlichung
ecrm:E5_Event	n	Sozialisierung
ecrm:E5_Event	n	Reform
ecrm:E5_Event	n	Reformierung
ecrm:E5_Event	n	Bürokratisierung
ecrm:E5_Event	n	Demobilisierung
ecrm:E5_Event	n	Mobilisierung
ecrm:E5_Event	n	Kommerzialisierung
ecrm:E5_Event	n	Austausch
ecrm:E5_Event	n	Ersetzung
